MANDT,PERNR,SUBTY,OBJPS,SPRPS,ENDDA,BEGDA,SEQNR,AEDTM,UNAME,HISTO,ITXEX,REFEX,ORDEX,ITBLD,PREAS,FLAG1,FLAG2,FLAG3,FLAG4,RESE1,RESE2,GRPVL,TRFAR,TRFGB,TRFGR,TRFST,LGA01,BET01,ANZ01,EIN01,OPK01,LGA02,BET02,ANZ02,EIN02,OPK02,LGA03,BET03,ANZ03,EIN03,OPK03,LGA04,BET04,ANZ04,EIN04,OPK04,LGA05,BET05,ANZ05,EIN05,OPK05,LGA06,BET06,ANZ06,EIN06,OPK06,LGA07,BET07,ANZ07,EIN07,OPK07,LGA08,BET08,ANZ08,EIN08,OPK08,LGA09,BET09,ANZ09,EIN09,OPK09,LGA10,BET10,ANZ10,EIN10,OPK10,LGA11,BET11,ANZ11,EIN11,OPK11,LGA12,BET12,ANZ12,EIN12,OPK12,LGA13,BET13,ANZ13,EIN13,OPK13,LGA14,BET14,ANZ14,EIN14,OPK14,LGA15,BET15,ANZ15,EIN15,OPK15,LGA16,BET16,ANZ16,EIN16,OPK16,LGA17,BET17,ANZ17,EIN17,OPK17,LGA18,BET18,ANZ18,EIN18,OPK18,LGA19,BET19,ANZ19,EIN19,OPK19,LGA20,BET20,ANZ20,EIN20,OPK20,LGA21,BET21,ANZ21,EIN21,OPK21,LGA22,BET22,ANZ22,EIN22,OPK22,LGA23,BET23,ANZ23,EIN23,OPK23,LGA24,BET24,ANZ24,EIN24,OPK24,LGA25,BET25,ANZ25,EIN25,OPK25,LGA26,BET26,ANZ26,EIN26,OPK26,LGA27,BET27,ANZ27,EIN27,OPK27,LGA28,BET28,ANZ28,EIN28,OPK28,LGA29,BET29,ANZ29,EIN29,OPK29,LGA30,BET30,ANZ30,EIN30,OPK30,LGA31,BET31,ANZ31,EIN31,OPK31,LGA32,BET32,ANZ32,EIN32,OPK32,LGA33,BET33,ANZ33,EIN33,OPK33,LGA34,BET34,ANZ34,EIN34,OPK34,LGA35,BET35,ANZ35,EIN35,OPK35,LGA36,BET36,ANZ36,EIN36,OPK36,LGA37,BET37,ANZ37,EIN37,OPK37,LGA38,BET38,ANZ38,EIN38,OPK38,LGA39,BET39,ANZ39,EIN39,OPK39,LGA40,BET40,ANZ40,EIN40,OPK40,WAERS,INDRL,OTYPE,OBJID,VAMNT,VUNIT,IND01,MOD01,IND02,MOD02,IND03,MOD03,IND04,MOD04,IND05,MOD05,IND06,MOD06,IND07,MOD07,IND08,MOD08,IND09,MOD09,IND10,MOD10,IND11,MOD11,IND12,MOD12,IND13,MOD13,IND14,MOD14,IND15,MOD15,IND16,MOD16,IND17,MOD17,IND18,MOD18,IND19,MOD19,IND20,MOD20,IND21,MOD21,IND22,MOD22,IND23,MOD23,IND24,MOD24,IND25,MOD25,IND26,MOD26,IND27,MOD27,IND28,MOD28,IND29,MOD29,IND30,MOD30,IND31,MOD31,IND32,MOD32,IND33,MOD33,IND34,MOD34,IND35,MOD35,IND36,MOD36,IND37,MOD37,IND38,MOD38,IND39,MOD39,IND40,MOD40,BSGRD,DIVGV,ANSAL,ANCUM,CMPMN,ORZID,STVOR,OCRSN,CPIND,LGAWW,CMP_PROCESSID,CMP_PLANID,CMP_SEQUENCE,CMP_AMOUNT,CMP_PERCENT,CMP_NUMBER,CMP_PAYUNIT,CMP_NEW_SALARY,CMP_OLD_SALARY,CMP_REASON,CMP_STATUS,CMP_EFFECTIVE_DATE,DEDUCTION_AMOUNT,TAX_CODE,BENEFIT_PLAN,ENROLLMENT_STATUS,STOCK_OPTIONS,COMMISSION_PCT,BONUS_AMOUNT,HOURLY_RATE,MONTHLY_INCOME,PERCENT_SALARY_HIKE,DAILY_RATE,OVERTIME_RATE,DEPENDENTS_COVERAGE,SALARY_HISTORY_ID,RAISE_AMOUNT,PROMOTION_DATE,PAYROLL_PERIOD,TAX_DEDUCTION,NET_PAY,GROSS_PAY,BENEFITS_ENROLLMENT_DATE,STOCK_OPTION_LEVEL,PAYROLL_RELATIONSHIP_ID,BALANCE_TYPE_ID,BALANCE_DIMENSION_ID,ELEMENT_TYPE_ID,INPUT_VALUE_ID,PROCESSING_TYPE,PRIORITY,CLASSIFICATION_ID,COST_TYPE,ACTIVITY_TYPE
100,00000549,0000,01, ,20261231,20220206,000,20241014,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,6669.96,1.00,USD,+,1000,5153.03,1.00,USD,+,1000,3839.29,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9425.35,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,3777.36,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,X,O,00010001,491.92,USD,X,02,X,02, ,03,X,01,X,01,X,03,X,02, ,02,X,02,X,01,X,02, ,01, ,02,X,03,X,01,X,02, ,01,X,03,X,03,X,01, ,01,X,02,X,02, ,02, ,03, ,03, ,02,X,03,X,02,X,02, ,01,X,02,X,01, ,03,X,01, ,03,X,02,X,02,X,01,X,03,1.00,40.00,218547.00,X,X,00020001,20250612,, ,1000,00030001,00040001,001,10927.35,0.0500,1.000,USD,229474.35,218547.00,PROM,AP,20250324,1149.75,TX01,BN01,A,8219,19.64,34249.79,105.07,18212.25,5,840.57,157.61,N,00005549,10927.35,20200523,202403,4091.42,15825.23,21066.40,20170612,2,00008549,00009549,00009649,00009749,00009849,A,1516,00009949,D,PAYROLL_RUN
100,00000550,0000,01, ,20261231,20230624,000,20250919,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,3804.06,1.00,USD,+,1000,1519.6,1.00,USD,+,,,,,,1000,6315.46,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1469.53,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6723.02,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9190.44,1.00,USD,+,,,,,,,,,,,1000,6628.06,1.00,USD,+,,,,,,1000,8842.57,1.00,USD,+,,,,,,,,,,,1000,7387.07,1.00,USD,+,1000,4129.65,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,461.27,USD,X,01,X,01, ,03, ,03, ,03,X,02, ,01, ,02, ,01, ,01, ,03,X,02,X,02, ,03, ,01, ,03, ,01, ,03,X,03,X,03, ,01,X,01, ,02, ,02, ,02,X,02,X,02,X,03,X,02,X,02, ,02, ,01, ,02,X,02,X,03, ,03,X,01, ,03, ,02, ,02,1.00,40.00,230091.00,X,X,00020001,20250723,, ,1000,00030001,00040001,001,29911.83,0.1300,1.000,USD,260002.83,230091.00,PROM,AP,20260628,1322.43,TX01,BN01,A,4391,4.79,40425.60,110.62,19174.25,13,884.97,165.93,N,00005550,29911.83,20220726,202406,6160.88,15059.74,22543.05,20181104,4,00008550,00009550,00009650,00009750,00009850,A,9699,00009950,D,PAYROLL_RUN
100,00000551,0000,01, ,20261231,20180627,000,20260323,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,4273.94,1.00,USD,+,1000,3820.42,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9601.78,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2327.89,1.00,USD,+,,,,,,,,,,,1000,8410.39,1.00,USD,+,,,,,,,,,,,1000,6080.19,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,218.81,USD, ,03, ,01, ,03,X,01,X,02,X,03, ,03,X,01, ,03, ,02,X,03,X,01,X,03, ,02, ,02, ,02, ,01,X,01,X,03, ,01,X,01,X,02,X,02,X,02,X,02, ,01, ,03, ,03, ,03,X,02,X,02, ,01,X,01, ,02,X,03, ,02,X,01,X,01,X,03, ,01,1.00,40.00,204825.00,X,X,00020001,20250816,, ,1000,00030001,00040001,001,10241.25,0.0500,1.000,USD,215066.25,204825.00,PROM,AP,20260127,1137.73,TX01,BN01,A,2755,3.04,40174.97,98.47,17068.75,5,787.79,147.71,Y,00005551,10241.25,20250922,202407,5920.49,13358.44,20416.66,20170523,3,00008551,00009551,00009651,00009751,00009851,A,8248,00009951,C,PAYROLL_RUN
100,00000552,0000,01, ,20261231,20160510,000,20250125,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3715.62,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5991.83,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1176.48,1.00,USD,+,,,,,,,,,,,1000,9335.69,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2594.07,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,484.7,USD, ,01,X,01,X,03,X,03,X,02, ,01, ,01,X,01,X,03, ,01,X,01, ,01, ,01,X,03, ,03, ,02, ,01, ,01,X,01, ,01,X,02, ,02, ,02,X,02,X,01,X,01, ,03, ,01, ,03, ,02, ,01, ,01,X,02, ,03,X,03,X,01, ,02, ,03, ,01,X,02,1.00,40.00,85454.00,X,X,00020001,20250510,, ,1000,00030001,00040001,001,12818.10,0.1500,1.000,USD,98272.10,85454.00,PROM,AP,20250425,640.27,TX01,BN01,A,4931,6.36,7998.56,41.08,7121.17,15,328.67,61.63,N,00005552,12818.10,20220529,202410,1192.06,5955.39,7787.72,20210319,5,00008552,00009552,00009652,00009752,00009852,A,4353,00009952,C,PAYROLL_RUN
100,00000553,0000,01, ,20261231,20170811,000,20250724,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,7712.21,1.00,USD,+,,,,,,,,,,,1000,4622.96,1.00,USD,+,1000,2881.29,1.00,USD,+,1000,4876.38,1.00,USD,+,1000,9099.8,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7610.42,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3556.67,1.00,USD,+,,,,,,,,,,,1000,6350.99,1.00,USD,+,,,,,,,,,,,1000,6496.41,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9879.15,1.00,USD,+,USD,X,O,00010001,260.81,USD,X,01, ,03, ,01, ,01,X,01, ,03,X,03, ,01,X,03,X,03, ,02,X,01,X,03, ,03, ,01, ,03,X,01, ,01,X,02,X,01,X,03, ,02,X,01,X,01, ,02,X,03, ,01, ,03, ,03,X,01, ,01, ,01, ,03, ,02,X,02, ,02, ,01,X,01,X,02, ,03,1.00,40.00,150516.00,X,X,00020001,20250523,, ,1000,00030001,00040001,001,21072.24,0.1400,1.000,USD,171588.24,150516.00,PROM,AP,20250709,1224.28,TX01,BN01,A,3984,2.97,8191.24,72.36,12543.00,14,578.91,108.55,Y,00005553,21072.24,20261018,202405,2150.18,9851.14,13225.60,20171109,4,00008553,00009553,00009653,00009753,00009853,A,4380,00009953,D,PAYROLL_RUN
100,00000554,0000,01, ,20261231,20190927,000,20260323,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,9780.89,1.00,USD,+,1000,5185.33,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1572.92,1.00,USD,+,1000,9861.0,1.00,USD,+,,,,,,1000,4910.96,1.00,USD,+,,,,,,,,,,,,,,,,1000,2503.08,1.00,USD,+,,,,,,1000,9987.14,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2924.76,1.00,USD,+,,,,,,,,,,,1000,2912.39,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2425.36,1.00,USD,+,,,,,,,,,,,USD,X,O,00010001,196.32,USD, ,01, ,01,X,02, ,03,X,01, ,02,X,02,X,01, ,01,X,01, ,01, ,01,X,03, ,03,X,01, ,03, ,03,X,02, ,03,X,02, ,01, ,02, ,02,X,02,X,01, ,01,X,01, ,03, ,03, ,01, ,03,X,01, ,01, ,01, ,03, ,03, ,02, ,01,X,01,X,02,1.00,40.00,201470.00,X,X,00020001,20260618,, ,1000,00030001,00040001,001,10073.50,0.0500,1.000,USD,211543.50,201470.00,PROM,AP,20250818,1355.86,TX01,BN01,A,3534,18.83,18146.31,96.86,16789.17,5,774.88,145.29,Y,00005554,10073.50,20260820,202409,2963.84,13981.66,18301.36,20160318,4,00008554,00009554,00009654,00009754,00009854,A,1185,00009954,C,PAYROLL_RUN
100,00000555,0000,01, ,20261231,20190529,000,20260727,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,5512.17,1.00,USD,+,,,,,,,,,,,1000,6753.14,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,7904.11,1.00,USD,+,,,,,,1000,8033.45,1.00,USD,+,,,,,,,,,,,,,,,,1000,7449.66,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,155.87,USD, ,02,X,02, ,01, ,03,X,02, ,03,X,01, ,02, ,01,X,01,X,03, ,03, ,03, ,02,X,03, ,01, ,03,X,03, ,01,X,03,X,02,X,03,X,01,X,01, ,01,X,03, ,01,X,01, ,03, ,01,X,01, ,02, ,02,X,03, ,02,X,02, ,02,X,01, ,02, ,02,1.00,40.00,219242.00,X,X,00020001,20250626,, ,1000,00030001,00040001,001,19731.78,0.0900,1.000,USD,238973.78,219242.00,PROM,AP,20250828,1343.25,TX01,BN01,A,6528,1.88,26570.46,105.4,18270.17,9,843.24,158.11,Y,00005555,19731.78,20220930,202401,4897.52,14243.61,20484.38,20210908,5,00008555,00009555,00009655,00009755,00009855,B,635,00009955,C,PAYROLL_RUN
100,00000556,0000,01, ,20261231,20190108,000,20241124,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8145.48,1.00,USD,+,,,,,,,,,,,1000,6919.84,1.00,USD,+,1000,2925.97,1.00,USD,+,,,,,,,,,,,1000,3204.15,1.00,USD,+,,,,,,1000,9844.74,1.00,USD,+,,,,,,,,,,,,,,,,1000,7965.65,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1483.82,1.00,USD,+,,,,,,,,,,,,,,,,1000,7295.73,1.00,USD,+,,,,,,,,,,,,,,,,1000,2029.52,1.00,USD,+,,,,,,1000,3803.61,1.00,USD,+,,,,,,,,,,,USD,X,O,00010001,298.93,USD,X,03,X,02, ,03, ,01, ,02, ,02, ,02, ,01,X,02,X,02, ,01, ,02,X,02, ,01, ,03,X,01, ,01,X,01, ,02, ,03, ,01, ,03,X,02, ,01, ,02,X,02, ,03, ,03, ,03, ,03,X,01,X,01, ,01, ,03,X,01,X,03, ,03, ,01, ,03, ,02,1.00,40.00,116443.00,X,X,00020001,20250823,, ,1000,00030001,00040001,001,20959.74,0.1800,1.000,USD,137402.74,116443.00,PROM,AP,20250424,830.46,TX01,BN01,A,4076,8.31,12279.91,55.98,9703.58,18,447.86,83.97,N,00005556,20959.74,20200821,202407,2513.95,7382.50,10726.91,20170329,1,00008556,00009556,00009656,00009756,00009856,A,3286,00009956,C,PAYROLL_RUN
100,00000557,0000,01, ,20261231,20210726,000,20241014,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,6833.75,1.00,USD,+,,,,,,1000,8472.44,1.00,USD,+,,,,,,1000,9537.48,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1774.28,1.00,USD,+,,,,,,1000,6682.35,1.00,USD,+,1000,1942.55,1.00,USD,+,1000,9055.54,1.00,USD,+,,,,,,1000,9146.83,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,127.32,USD, ,02,X,02,X,02,X,01,X,02, ,03, ,01, ,02, ,03,X,01,X,02,X,02, ,01,X,01, ,03, ,01, ,02, ,02, ,03,X,03,X,01,X,01, ,01,X,03,X,01,X,02, ,02,X,01, ,03,X,03, ,01,X,03, ,02,X,01, ,02, ,03,X,01, ,01,X,03, ,01,1.00,40.00,192598.00,X,X,00020001,20250109,, ,1000,00030001,00040001,001,28889.70,0.1500,1.000,USD,221487.70,192598.00,PROM,AP,20261016,936.76,TX01,BN01,A,4391,16.31,21349.13,92.6,16049.83,15,740.76,138.89,N,00005557,28889.70,20251226,202408,3400.12,13492.04,17828.92,20170416,4,00008557,00009557,00009657,00009757,00009857,B,6163,00009957,D,PAYROLL_RUN
100,00000558,0000,01, ,20261231,20170315,000,20250930,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7415.13,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3976.24,1.00,USD,+,,,,,,1000,1644.7,1.00,USD,+,1000,3626.08,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6124.67,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3004.53,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,453.85,USD,X,02,X,02, ,03,X,03,X,03, ,03, ,01,X,03, ,01,X,02, ,02,X,02,X,03, ,03, ,03,X,03, ,02, ,03,X,03,X,02,X,02,X,02,X,03, ,02,X,01,X,03,X,03,X,01, ,02, ,02,X,02, ,02, ,03,X,02, ,02, ,03,X,02,X,03, ,01,X,03,1.00,40.00,197417.00,X,X,00020001,20250807,, ,1000,00030001,00040001,001,29612.55,0.1500,1.000,USD,227029.55,197417.00,PROM,AP,20260114,1154.60,TX01,BN01,A,1664,17.39,19648.68,94.91,16451.42,15,759.3,142.37,N,00005558,29612.55,20230414,202408,5063.35,11870.86,18088.81,20241105,4,00008558,00009558,00009658,00009758,00009858,B,1421,00009958,D,PAYROLL_RUN
100,00000559,0000,01, ,20261231,20150325,000,20251101,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,8404.29,1.00,USD,+,1000,7817.53,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,9520.12,1.00,USD,+,,,,,,,,,,,,,,,,1000,2847.14,1.00,USD,+,,,,,,,,,,,1000,9660.59,1.00,USD,+,,,,,,,,,,,1000,1442.88,1.00,USD,+,,,,,,1000,1349.64,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7986.19,1.00,USD,+,,,,,,,,,,,,,,,,USD,X,O,00010001,234.96,USD, ,02, ,03,X,01,X,02, ,03, ,01,X,02, ,01, ,01,X,03, ,01,X,03, ,01, ,02, ,01, ,02, ,03, ,02,X,03, ,03, ,02, ,02, ,02,X,03, ,02,X,02,X,01, ,02,X,01,X,03, ,03,X,02,X,02,X,02, ,02,X,03, ,03, ,02,X,02, ,02,1.00,40.00,82741.00,X,X,00020001,20250311,, ,1000,00030001,00040001,001,8274.10,0.1000,1.000,USD,91015.10,82741.00,PROM,AP,20260914,783.71,TX01,BN01,A,1253,3.63,12473.60,39.78,6895.08,10,318.23,59.67,Y,00005559,8274.10,20231228,202401,1831.56,5319.28,7934.55,20200829,2,00008559,00009559,00009659,00009759,00009859,B,1070,00009959,D,PAYROLL_RUN
100,00000560,0000,01, ,20261231,20230125,000,20250302,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,9931.53,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8565.92,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,7740.8,1.00,USD,+,,,,,,1000,3391.34,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6342.29,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6144.92,1.00,USD,+,1000,4778.68,1.00,USD,+,,,,,,1000,2461.11,1.00,USD,+,INR,X,O,00010001,408.96,USD,X,01, ,02, ,03,X,03,X,01,X,03, ,02, ,01,X,01,X,02,X,03,X,02, ,01,X,01,X,03,X,01, ,03, ,01, ,02, ,02,X,02,X,03,X,03, ,03, ,02,X,03, ,01,X,02, ,02,X,01, ,01,X,03, ,02, ,01,X,03,X,01,X,02, ,01,X,02,X,01,1.00,40.00,186860.00,X,X,00020001,20260723,, ,1000,00030001,00040001,001,31766.20,0.1700,1.000,USD,218626.20,186860.00,PROM,AP,20250331,1259.62,TX01,BN01,A,3192,12.83,16434.65,89.84,15571.67,17,718.69,134.75,N,00005560,31766.20,20211206,202409,2749.79,12931.81,16941.22,20240808,2,00008560,00009560,00009660,00009760,00009860,B,2426,00009960,C,PAYROLL_RUN
100,00000561,0000,01, ,20261231,20160923,000,20240716,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7446.42,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1701.98,1.00,USD,+,,,,,,1000,1906.36,1.00,USD,+,,,,,,1000,3246.91,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4116.32,1.00,USD,+,1000,5417.2,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3242.34,1.00,USD,+,,,,,,1000,4995.85,1.00,USD,+,1000,1662.33,1.00,USD,+,USD,X,O,00010001,184.31,USD, ,01, ,01, ,01, ,03,X,03, ,01, ,02,X,02, ,02,X,03, ,03, ,03, ,01, ,02, ,02,X,03, ,02, ,01, ,02,X,01,X,03,X,01, ,03, ,01, ,03, ,02,X,01, ,01, ,01,X,01, ,01, ,02, ,01,X,01, ,03, ,03, ,02, ,03, ,03,X,01,1.00,40.00,234880.00,X,X,00020001,20260417,, ,1000,00030001,00040001,001,30534.40,0.1300,1.000,USD,265414.40,234880.00,PROM,AP,20260305,2234.26,TX01,BN01,A,1776,16.76,34690.01,112.92,19573.33,13,903.38,169.38,N,00005561,30534.40,20251005,202409,4887.50,15342.40,22464.16,20230908,2,00008561,00009561,00009661,00009761,00009861,B,5804,00009961,D,PAYROLL_RUN
100,00000562,0000,01, ,20261231,20160502,000,20240110,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,6468.31,1.00,USD,+,1000,5330.89,1.00,USD,+,,,,,,1000,1076.8,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5656.96,1.00,USD,+,,,,,,,,,,,1000,8234.69,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3359.87,1.00,USD,+,,,,,,,,,,,,,,,,USD,X,O,00010001,334.5,USD, ,03, ,01,X,03,X,01, ,02,X,02,X,01,X,02, ,01, ,03,X,02,X,02,X,02, ,01,X,03,X,01, ,03,X,01,X,01,X,01, ,01, ,02,X,03, ,01, ,01, ,01,X,01,X,02, ,02, ,02, ,01,X,02,X,01,X,03,X,03, ,01,X,02, ,01, ,03,X,01,1.00,40.00,55326.00,X,X,00020001,20260311,, ,1000,00030001,00040001,001,6639.12,0.1200,1.000,USD,61965.12,55326.00,PROM,AP,20250521,384.87,TX01,BN01,A,2189,5.75,5524.83,26.6,4610.50,12,212.79,39.9,N,00005562,6639.12,20240501,202405,1439.21,3246.82,5070.90,20180707,3,00008562,00009562,00009662,00009762,00009862,A,2746,00009962,C,PAYROLL_RUN
100,00000563,0000,01, ,20261231,20220502,000,20240801,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,1895.13,1.00,USD,+,,,,,,,,,,,1000,6633.86,1.00,USD,+,,,,,,,,,,,1000,7988.77,1.00,USD,+,,,,,,,,,,,,,,,,1000,1787.67,1.00,USD,+,1000,8424.1,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2522.9,1.00,USD,+,,,,,,,,,,,,,,,,1000,1747.67,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5463.67,1.00,USD,+,,,,,,EUR,X,O,00010001,165.75,USD,X,02, ,03, ,03, ,03,X,03, ,01,X,03,X,01,X,03,X,01,X,02,X,01,X,03, ,02,X,03,X,02,X,03, ,02, ,02,X,03,X,03,X,01,X,02,X,03,X,02,X,03,X,02, ,03,X,01,X,02, ,03, ,01, ,03,X,03,X,03,X,03, ,03,X,02, ,03, ,01,1.00,40.00,83669.00,X,X,00020001,20250516,, ,1000,00030001,00040001,001,7530.21,0.0900,1.000,USD,91199.21,83669.00,PROM,AP,20260428,810.02,TX01,BN01,A,1788,17.45,15250.98,40.23,6972.42,9,321.8,60.34,N,00005563,7530.21,20261113,202406,1962.55,5470.76,8243.33,20170408,2,00008563,00009563,00009663,00009763,00009863,A,9245,00009963,D,PAYROLL_RUN
